Timestamp,NOBITEX Last Update Time ,RAMZINEX Last Update Time,Exchange,Symbol (NOBITEX),Pair ID (RAMZINEX),Lowest Ask Price (NOBITEX),Highest Bid Price (NOBITEX),Lowest Ask Price (RAMZINEX),Highest Bid Price (RAMZINEX),Lowest Ask Volume(NOBITEX),Highest Bid Volume (NOBITEX),Lowest Ask Volume (RAMZINEX),Highest Bid Volume (RAMZINEX),Benefit,Percent,Action,Nobitex To Ramzinex Unit Ratio
2023-12-12 17:09:34,1702388372501,0,NOBITEX-RAMZINEX,ONEIRT,152,7970.0,7960.0,7938.0,7873.0,7992.4,556728.8,11609.19,9833.99,255402.18000000002,1.002771478961955,0,1
2023-12-12 17:09:34,1702388372572,0,NOBITEX-RAMZINEX,ADAUSDT,158,0.6001,0.6,0.5981,0.5986,498.5,173.7,2043.75,1376.2862,0.3300300000000022,1.0031767262999498,0,1
2023-12-12 17:09:34,1702388372602,0,NOBITEX-RAMZINEX,SOLUSDT,218,71.518,71.28,71.2,70.81,2.626,1.002,5.7721,36.2512,0.08015999999999829,1.001123595505618,1,1
2023-12-12 17:09:34,1702388373073,0,NOBITEX-RAMZINEX,FTMIRT,237,205450.0,205000.0,203010.0,205382.0,737.0,3645.0,104.624,95.298,208201.75999999998,1.0098024727845918,0,1
2023-12-12 17:09:34,1702388372610,0,NOBITEX-RAMZINEX,FTMUSDT,238,0.405,0.4049,0.4016,0.4022,130.0,731.0,1961.356,2109.375,2.412299999999978,1.0082171314741035,0,1
2023-12-12 17:09:34,1702388372632,0,NOBITEX-RAMZINEX,DAIUSDT,240,1.0015,1.0,1.05,1.03,788.42,15267.82,18.9,0.01,0.0002849999999999997,1.0284573140289566,0,1
2023-12-12 17:09:34,1702388372478,0,NOBITEX-RAMZINEX,SLPIRT,246,1564.0,1563.0,1557.0,1565.0,127877.0,728911.0,5542.89,11598.93,33257.340000000004,1.0038535645472062,0,1
2023-12-12 17:09:34,1702388372370,0,NOBITEX-RAMZINEX,ENJIRT,247,167480.0,166480.0,166197.0,167012.0,59.0,9099.0,126.739,619.791,35867.137,1.001702798486134,0,1
2023-12-12 17:09:34,1702388372410,0,NOBITEX-RAMZINEX,1M_BTTIRT,39,693000.0,690000.0,680.0,683.0,330.31,43.58,358100.2,3688.0,435800.0,1.0147058823529411,0,1000
2023-12-12 17:09:34,1702388372311,0,NOBITEX-RAMZINEX,EGALAIRT,249,15960.0,15900.0,15800.0,15866.0,20825.0,8006.0,6061.837,18187.121,606183.7000000001,1.0063291139240507,0,1
2023-12-12 17:09:34,1702388372509,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,746990.0,745520.0,738.0,737.0,47.393,2.409,71.7,128388.8,539.184,1.010189701897019,0,1000
2023-12-12 17:09:34,1702388372492,0,NOBITEX-RAMZINEX,100K_FLOKIIRT,273,1936992.0,1933001.0,1922.0,1923.0,23.357,0.74,5439.4,208008.3,8140.74,1.0057237252861602,0,1000
2023-12-12 17:09:36,1702388374670,0,NOBITEX-RAMZINEX,USDTIRT,11,507800.0,507620.0,506999.0,512068.0,1058.74,2480.17,209.7,12.7,130223.7,1.0012248544868925,0,1
2023-12-12 17:09:36,1702388374650,0,NOBITEX-RAMZINEX,DOGEIRT,10,49000.0,48990.0,47900.0,49359.0,19647.0,110603.0,415.0,1000.0,452350.0,1.0227557411273487,0,1
2023-12-12 17:09:36,1702388374757,0,NOBITEX-RAMZINEX,ADAIRT,33,305000.0,304190.0,303783.0,304104.0,25061.0,22.8,2043.4518,798.0686,9279.6,1.0013397721399815,0,1
2023-12-12 17:09:36,1702388374758,0,NOBITEX-RAMZINEX,COMPIRT,136,26460000.0,26140220.0,26010184.0,26108431.0,0.02,57.9,1.327229,4.75012799,172587.550244,1.0049994263785293,0,1
2023-12-12 17:09:36,1702388374645,0,NOBITEX-RAMZINEX,ATOMIRT,42,5998830.0,5980740.0,5987934.0,6008575.0,92.49,1142.92,9.7662,47.2374,460328.463,1.0016244834409376,0,1
2023-12-12 17:09:36,1702388374666,0,NOBITEX-RAMZINEX,UNIIRT,34,3211270.0,3200000.0,3197620.0,3202906.0,9.467,0.486,5.2376,81.6436,1156.68,1.0007443035757846,0,1
2023-12-12 17:09:36,1702388374631,0,NOBITEX-RAMZINEX,TRXIRT,25,53240.0,53200.0,53300.0,53300.0,601.9,186.9,5863.833988,47.4984,2849.904,1.0011269722013523,0,1
2023-12-12 17:09:36,1702388374733,0,NOBITEX-RAMZINEX,BNBIRT,17,127974320.0,127408660.0,128008995.0,128008995.0,0.1,1.5,1.491,0.039,1352.325,1.000270952797405,0,1
2023-12-12 17:09:36,1702388374766,0,NOBITEX-RAMZINEX,XLMIRT,19,63860.0,63540.0,63068.0,62982.0,599.1,84.8,137.1,1614.4,40025.6,1.0074839855394178,0,1
2023-12-12 17:09:36,1702388374911,0,NOBITEX-RAMZINEX,ETCUSDT,22,20.52,20.46,20.32,20.38,4.11,137.07,0.302,28.218,0.04228000000000017,1.0068897637795275,0,1
2023-12-12 17:09:36,1702388374656,0,NOBITEX-RAMZINEX,LDOIRT,337,1169000.0,1168980.0,1167600.0,1160709.0,360.1556,469.4721,172.898,42.874,238599.24,1.0011819116135663,0,1
2023-12-12 17:09:36,1702388374786,0,NOBITEX-RAMZINEX,TIRT,350,12800.0,12770.0,12718.0,12572.0,50.0,56.0,2950.0,2800.0,2912.0,1.0040886931907533,0,1
2023-12-12 17:09:36,1702388374813,0,NOBITEX-RAMZINEX,RNDRIRT,355,2109990.0,2100000.0,2075000.0,2091300.0,2.5,4.742,7.39,71.16,118550.0,1.0120481927710843,0,1
2023-12-12 17:09:36,1702388374781,0,NOBITEX-RAMZINEX,MAGICIRT,371,483990.0,479200.0,477862.0,475022.0,233.791,3161.222,1.0,380.6,1338.0,1.0027999715399007,0,1
2023-12-12 17:09:36,1702388374813,0,NOBITEX-RAMZINEX,SNTIRT,384,21470.0,21280.0,21000.0,20508.0,936.0,469.9,293.0,8122.0,82040.0,1.0133333333333334,0,1
2023-12-12 17:09:36,1702388374856,0,NOBITEX-RAMZINEX,SKLIRT,391,21700.0,21600.0,21574.0,21389.0,1434.0,70142.6,8388.0,7734.0,218088.0,1.0012051543524614,0,1
2023-12-12 17:09:36,1702388374861,0,NOBITEX-RAMZINEX,ONEIRT,152,7970.0,7960.0,7938.0,7873.0,7992.4,556728.8,11609.19,9833.99,255402.18000000002,1.002771478961955,0,1
2023-12-12 17:09:36,1702388374929,0,NOBITEX-RAMZINEX,ADAUSDT,158,0.6001,0.6,0.5981,0.5986,498.5,173.7,2043.75,1376.2862,0.3300300000000022,1.0031767262999498,0,1
2023-12-12 17:09:36,1702388374953,0,NOBITEX-RAMZINEX,SOLUSDT,218,71.8,71.28,71.2,70.81,1.0,1.002,5.7721,36.2512,0.08015999999999829,1.001123595505618,0,1
2023-12-12 17:09:36,1702388374637,0,NOBITEX-RAMZINEX,FTMIRT,237,205450.0,205020.0,203010.0,205382.0,488.0,1840.0,104.624,95.298,210294.24,1.00990099009901,0,1
2023-12-12 17:09:36,1702388374972,0,NOBITEX-RAMZINEX,FTMUSDT,238,0.405,0.4049,0.4016,0.4022,130.0,731.0,1961.356,2109.375,2.412299999999978,1.0082171314741035,0,1
2023-12-12 17:09:36,1702388374991,0,NOBITEX-RAMZINEX,DAIUSDT,240,1.0015,1.0,1.05,1.03,788.42,15267.82,18.9,0.01,0.0002849999999999997,1.0284573140289566,0,1
2023-12-12 17:09:36,1702388374834,0,NOBITEX-RAMZINEX,SLPIRT,246,1564.0,1563.0,1557.0,1565.0,127877.0,728911.0,5542.89,11598.93,33257.340000000004,1.0038535645472062,0,1
2023-12-12 17:09:36,1702388374729,0,NOBITEX-RAMZINEX,ENJIRT,247,167480.0,166480.0,166197.0,167012.0,59.0,9099.0,126.739,619.791,35867.137,1.001702798486134,0,1
2023-12-12 17:09:36,1702388374769,0,NOBITEX-RAMZINEX,1M_BTTIRT,39,693000.0,690000.0,680.0,683.0,330.31,43.58,358100.2,3688.0,435800.0,1.0147058823529411,0,1000
2023-12-12 17:09:36,1702388374665,0,NOBITEX-RAMZINEX,EGALAIRT,249,15960.0,15900.0,15800.0,15866.0,20825.0,8006.0,6061.837,18187.121,606183.7000000001,1.0063291139240507,0,1
2023-12-12 17:09:36,1702388374865,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,746990.0,745520.0,738.0,737.0,47.393,2.409,71.7,128388.8,539.184,1.010189701897019,0,1000
2023-12-12 17:09:36,1702388374848,0,NOBITEX-RAMZINEX,100K_FLOKIIRT,273,1936992.0,1933001.0,1922.0,1923.0,23.357,0.74,5439.4,208008.3,8140.74,1.0057237252861602,0,1000
2023-12-12 17:09:40,1702388378578,0,NOBITEX-RAMZINEX,USDTIRT,11,507770.0,507620.0,506999.0,512068.0,608.1,2480.17,209.7,12.7,130223.7,1.0012248544868925,0,1
2023-12-12 17:09:40,1702388378563,0,NOBITEX-RAMZINEX,DOGEIRT,10,49050.0,49000.0,47900.0,49359.0,201.0,95345.0,415.0,1000.0,456500.0,1.022964509394572,0,1
2023-12-12 17:09:40,1702388378667,0,NOBITEX-RAMZINEX,COMPIRT,136,26460000.0,26140220.0,26010184.0,26108431.0,0.02,57.9,1.327229,4.75012799,172587.550244,1.0049994263785293,0,1
2023-12-12 17:09:40,1702388378558,0,NOBITEX-RAMZINEX,ATOMIRT,42,5998830.0,5980740.0,5987934.0,6008575.0,84.16,2.92,9.7662,47.2374,460328.463,1.0016244834409376,0,1
2023-12-12 17:09:40,1702388378639,0,NOBITEX-RAMZINEX,CHZIRT,40,42700.0,42500.0,42451.0,42470.0,250.0,77300.0,101.43701,942.391,4970.41349,1.00115427198417,1,1
2023-12-12 17:09:40,1702388378583,0,NOBITEX-RAMZINEX,UNIIRT,34,3211270.0,3200000.0,3197620.0,3202906.0,9.467,0.486,5.2376,81.6436,1156.68,1.0007443035757846,0,1
2023-12-12 17:09:40,1702388378544,0,NOBITEX-RAMZINEX,TRXIRT,25,53240.0,53200.0,53300.0,53300.0,601.9,186.9,5863.833988,47.4984,2849.904,1.0011269722013523,0,1
2023-12-12 17:09:40,1702388378650,0,NOBITEX-RAMZINEX,BNBIRT,17,127974310.0,127408660.0,128008995.0,128008995.0,0.315,1.5,1.491,0.039,1352.715,1.0002710309592604,0,1
2023-12-12 17:09:40,1702388378687,0,NOBITEX-RAMZINEX,XLMIRT,19,63860.0,63540.0,63068.0,62982.0,599.1,84.8,137.1,1614.4,40025.6,1.0074839855394178,0,1
2023-12-12 17:09:40,1702388378829,0,NOBITEX-RAMZINEX,ETCUSDT,22,20.52,20.46,20.32,20.38,4.11,137.07,0.302,28.218,0.04228000000000017,1.0068897637795275,0,1
2023-12-12 17:09:40,1702388378569,0,NOBITEX-RAMZINEX,LDOIRT,337,1169000.0,1168980.0,1167600.0,1160709.0,360.1556,469.4721,172.898,42.874,238599.24,1.0011819116135663,0,1
2023-12-12 17:09:40,1702388378709,0,NOBITEX-RAMZINEX,TIRT,350,12800.0,12770.0,12718.0,12572.0,50.0,56.0,2950.0,2800.0,2912.0,1.0040886931907533,0,1
2023-12-12 17:09:40,1702388378751,0,NOBITEX-RAMZINEX,RNDRIRT,355,2109990.0,2100000.0,2075000.0,2091300.0,2.5,4.742,7.39,71.16,118550.0,1.0120481927710843,0,1
2023-12-12 17:09:40,1702388378703,0,NOBITEX-RAMZINEX,MAGICIRT,371,483990.0,479200.0,477862.0,475022.0,233.791,3161.222,1.0,380.6,1338.0,1.0027999715399007,0,1
2023-12-12 17:09:40,1702388378738,0,NOBITEX-RAMZINEX,SNTIRT,384,21470.0,21290.0,21000.0,20508.0,936.0,7990.0,293.0,8122.0,84970.0,1.0138095238095237,0,1
2023-12-12 17:09:40,1702388378796,0,NOBITEX-RAMZINEX,SKLIRT,391,21700.0,21600.0,21574.0,21389.0,1434.0,70142.6,8388.0,7734.0,218088.0,1.0012051543524614,0,1
2023-12-12 17:09:40,1702388378778,0,NOBITEX-RAMZINEX,ONEIRT,152,7970.0,7960.0,7938.0,7873.0,7992.4,609952.1,11609.19,9833.99,255402.18000000002,1.002771478961955,0,1
2023-12-12 17:09:40,1702388378860,0,NOBITEX-RAMZINEX,ADAUSDT,158,0.6002,0.6,0.5981,0.5986,86.4,173.7,2043.75,1376.2862,0.3300300000000022,1.0031767262999498,0,1
2023-12-12 17:09:40,1702388378888,0,NOBITEX-RAMZINEX,SOLUSDT,218,71.492,71.28,71.2,70.81,2.626,1.002,5.7721,36.2512,0.08015999999999829,1.001123595505618,0,1
2023-12-12 17:09:40,1702388378550,0,NOBITEX-RAMZINEX,FTMIRT,237,205450.0,205020.0,203010.0,205382.0,488.0,1764.0,104.624,95.298,210294.24,1.00990099009901,0,1
2023-12-12 17:09:40,1702388378896,0,NOBITEX-RAMZINEX,FTMUSDT,238,0.4055,0.405,0.4016,0.4022,425.0,331.0,1961.356,2109.375,1.1254000000000046,1.0084661354581674,0,1
2023-12-12 17:09:40,1702388378916,0,NOBITEX-RAMZINEX,DAIUSDT,240,1.0015,1.0,1.05,1.03,788.42,15267.82,18.9,0.01,0.0002849999999999997,1.0284573140289566,0,1
2023-12-12 17:09:40,1702388378759,0,NOBITEX-RAMZINEX,SLPIRT,246,1564.0,1563.0,1557.0,1565.0,8799.0,728911.0,5542.89,11598.93,33257.340000000004,1.0038535645472062,0,1
2023-12-12 17:09:40,1702388378636,0,NOBITEX-RAMZINEX,ENJIRT,247,167480.0,166480.0,166197.0,167012.0,59.0,9099.0,126.739,619.791,35867.137,1.001702798486134,0,1
2023-12-12 17:09:40,1702388378688,0,NOBITEX-RAMZINEX,1M_BTTIRT,39,693000.0,690000.0,680.0,683.0,330.31,152.03,358100.2,3688.0,1520300.0,1.0147058823529411,0,1000
2023-12-12 17:09:40,1702388378576,0,NOBITEX-RAMZINEX,EGALAIRT,249,15960.0,15900.0,15800.0,15866.0,16944.0,8006.0,6061.837,18187.121,606183.7000000001,1.0063291139240507,0,1
2023-12-12 17:09:40,1702388378795,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,746990.0,745520.0,738.0,737.0,47.393,2.409,71.7,128388.8,539.184,1.010189701897019,0,1000
2023-12-12 17:09:40,1702388378775,0,NOBITEX-RAMZINEX,100K_FLOKIIRT,273,1936992.0,1933001.0,1922.0,1923.0,23.357,0.74,5439.4,208008.3,8140.74,1.0057237252861602,0,1000
2023-12-12 17:09:42,1702388381706,0,NOBITEX-RAMZINEX,USDTIRT,11,507770.0,507620.0,506999.0,512068.0,588.41,2480.17,209.7,12.7,130223.7,1.0012248544868925,0,1
2023-12-12 17:09:42,1702388381689,0,NOBITEX-RAMZINEX,DOGEIRT,10,49050.0,49000.0,47900.0,49359.0,201.0,95345.0,415.0,1000.0,456500.0,1.022964509394572,0,1
2023-12-12 17:09:42,1702388381804,0,NOBITEX-RAMZINEX,COMPIRT,136,26460000.0,26140220.0,26010184.0,26108431.0,0.02,57.9,1.327229,4.75012799,172587.550244,1.0049994263785293,0,1
2023-12-12 17:09:42,1702388381681,0,NOBITEX-RAMZINEX,ATOMIRT,42,5998830.0,5980740.0,5987934.0,6008575.0,84.16,2.92,9.7662,47.2374,460328.463,1.0016244834409376,0,1
2023-12-12 17:09:42,1702388381752,0,NOBITEX-RAMZINEX,CHZIRT,40,42700.0,42500.0,42451.0,42470.0,250.0,77300.0,101.43701,942.391,4970.41349,1.00115427198417,0,1
2023-12-12 17:09:42,1702388381709,0,NOBITEX-RAMZINEX,UNIIRT,34,3211270.0,3200000.0,3197620.0,3202906.0,9.467,0.486,5.2376,81.6436,1156.68,1.0007443035757846,0,1
2023-12-12 17:09:42,1702388381669,0,NOBITEX-RAMZINEX,ETHIRT,3,1136000000.0,1135999990.0,1132667785.0,1129971280.0,0.23453,0.75086,0.0221,0.9652,73641.7305,1.0029419085138014,0,1
2023-12-12 17:09:42,1702388381668,0,NOBITEX-RAMZINEX,TRXIRT,25,53240.0,53200.0,53300.0,53300.0,601.9,186.9,5863.833988,47.4984,2849.904,1.0011269722013523,0,1
2023-12-12 17:09:42,1702388381751,0,NOBITEX-RAMZINEX,BNBIRT,17,127974310.0,127408670.0,128008995.0,128008995.0,0.315,0.474,1.491,0.039,1352.715,1.0002710309592604,0,1
2023-12-12 17:09:42,1702388381784,0,NOBITEX-RAMZINEX,XLMIRT,19,63860.0,63540.0,63068.0,62982.0,599.1,84.8,137.1,1614.4,40025.6,1.0074839855394178,0,1
2023-12-12 17:09:42,1702388381961,0,NOBITEX-RAMZINEX,ETCUSDT,22,20.52,20.46,20.32,20.38,4.11,137.07,0.302,28.218,0.04228000000000017,1.0068897637795275,0,1
2023-12-12 17:09:42,1702388381697,0,NOBITEX-RAMZINEX,LDOIRT,337,1169000.0,1168980.0,1167600.0,1160709.0,360.1556,469.4721,172.898,42.874,238599.24,1.0011819116135663,0,1
2023-12-12 17:09:42,1702388381828,0,NOBITEX-RAMZINEX,TIRT,350,12800.0,12770.0,12718.0,12572.0,50.0,56.0,2950.0,2800.0,2912.0,1.0040886931907533,0,1
2023-12-12 17:09:42,1702388381854,0,NOBITEX-RAMZINEX,RNDRIRT,355,2109990.0,2100000.0,2075000.0,2091300.0,2.5,4.742,7.39,71.16,118550.0,1.0120481927710843,0,1
2023-12-12 17:09:42,1702388381824,0,NOBITEX-RAMZINEX,MAGICIRT,371,483990.0,479200.0,477862.0,475022.0,233.791,3161.222,1.0,380.6,1338.0,1.0027999715399007,0,1
2023-12-12 17:09:42,1702388381852,0,NOBITEX-RAMZINEX,SNTIRT,384,21470.0,21280.0,21000.0,20508.0,936.0,469.9,293.0,8122.0,82040.0,1.0133333333333334,0,1
2023-12-12 17:09:42,1702388381896,0,NOBITEX-RAMZINEX,SKLIRT,391,21700.0,21600.0,21574.0,21389.0,1434.0,70142.6,8388.0,7734.0,218088.0,1.0012051543524614,0,1
2023-12-12 17:09:42,1702388381909,0,NOBITEX-RAMZINEX,ONEIRT,152,7970.0,7960.0,7938.0,7873.0,7992.4,609952.1,11609.19,9833.99,255402.18000000002,1.002771478961955,0,1
2023-12-12 17:09:42,1702388381997,0,NOBITEX-RAMZINEX,SOLUSDT,218,71.492,71.28,71.2,70.81,2.626,1.002,5.7721,36.2512,0.08015999999999829,1.001123595505618,0,1
2023-12-12 17:09:42,1702388381671,0,NOBITEX-RAMZINEX,FTMIRT,237,205450.0,205030.0,203010.0,205382.0,357.0,2238.0,104.624,95.298,211340.47999999998,1.0099502487562189,0,1
2023-12-12 17:09:42,1702388382001,0,NOBITEX-RAMZINEX,FTMUSDT,238,0.4055,0.405,0.4016,0.4039,425.0,331.0,1961.356,2578.125,1.1254000000000046,1.0084661354581674,0,1
2023-12-12 17:09:42,1702388382043,0,NOBITEX-RAMZINEX,DAIUSDT,240,1.0015,1.0,1.05,1.03,788.42,15267.82,18.9,0.01,0.0002849999999999997,1.0284573140289566,0,1
2023-12-12 17:09:42,1702388381871,0,NOBITEX-RAMZINEX,SLPIRT,246,1564.0,1563.0,1557.0,1565.0,8799.0,728911.0,5542.89,11598.93,33257.340000000004,1.0038535645472062,0,1
2023-12-12 17:09:42,1702388381767,0,NOBITEX-RAMZINEX,ENJIRT,247,167480.0,166480.0,166197.0,167012.0,59.0,9099.0,126.739,619.791,35867.137,1.001702798486134,0,1
2023-12-12 17:09:42,1702388381808,0,NOBITEX-RAMZINEX,1M_BTTIRT,39,693000.0,690000.0,680.0,683.0,408.79,152.03,358100.2,3688.0,1520300.0,1.0147058823529411,0,1000
2023-12-12 17:09:42,1702388381711,0,NOBITEX-RAMZINEX,EGALAIRT,249,15960.0,15900.0,15800.0,15866.0,16944.0,8006.0,6061.837,18187.121,606183.7000000001,1.0063291139240507,0,1
2023-12-12 17:09:42,1702388381915,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,746990.0,745520.0,738.0,737.0,47.393,2.409,71.7,128388.8,539.184,1.010189701897019,0,1000
2023-12-12 17:09:42,1702388381897,0,NOBITEX-RAMZINEX,100K_FLOKIIRT,273,1936992.0,1933001.0,1922.0,1923.0,23.357,0.74,5439.4,208008.3,8140.74,1.0057237252861602,0,1000
2023-12-12 17:09:45,1702388382483,0,NOBITEX-RAMZINEX,USDTIRT,11,507770.0,507620.0,506999.0,512068.0,588.41,2480.17,209.7,12.7,130223.7,1.0012248544868925,0,1
2023-12-12 17:09:45,1702388382463,0,NOBITEX-RAMZINEX,DOGEIRT,10,49050.0,49000.0,47900.0,49359.0,201.0,95345.0,415.0,1000.0,456500.0,1.022964509394572,0,1
2023-12-12 17:09:45,1702388382564,0,NOBITEX-RAMZINEX,ADAIRT,33,304980.0,304190.0,303783.0,304104.0,23000.0,1047.3,2043.4518,798.0686,426251.1,1.0013397721399815,0,1
2023-12-12 17:09:45,1702388382564,0,NOBITEX-RAMZINEX,COMPIRT,136,26460000.0,26140220.0,26010184.0,26177068.0,0.02,57.9,1.327229,10.003124,172587.550244,1.0049994263785293,0,1
2023-12-12 17:09:45,1702388382453,0,NOBITEX-RAMZINEX,ATOMIRT,42,5998830.0,5980740.0,5987934.0,6008575.0,84.16,2.92,9.7662,47.2374,460328.463,1.0016244834409376,0,1
2023-12-12 17:09:45,1702388382533,0,NOBITEX-RAMZINEX,CHZIRT,40,42700.0,42500.0,42451.0,42470.0,250.0,77300.0,101.43701,942.391,4970.41349,1.00115427198417,0,1
2023-12-12 17:09:45,1702388382480,0,NOBITEX-RAMZINEX,UNIIRT,34,3211270.0,3200000.0,3197620.0,3202906.0,9.467,0.486,5.2376,81.6436,1156.68,1.0007443035757846,0,1
2023-12-12 17:09:45,1702388382441,0,NOBITEX-RAMZINEX,ETHIRT,3,1136000000.0,1135999990.0,1132667785.0,1130695536.0,0.23453,0.75027,0.0221,0.5699,73641.7305,1.0029419085138014,0,1
2023-12-12 17:09:45,1702388383264,0,NOBITEX-RAMZINEX,TRXIRT,25,53240.0,53200.0,53300.0,53300.0,601.9,186.9,5863.833988,47.4984,2849.904,1.0011269722013523,0,1
2023-12-12 17:09:45,1702388382526,0,NOBITEX-RAMZINEX,BNBIRT,17,127974310.0,127408670.0,128008995.0,128008995.0,0.315,0.474,1.491,0.039,1352.715,1.0002710309592604,0,1
2023-12-12 17:09:45,1702388382557,0,NOBITEX-RAMZINEX,XLMIRT,19,63860.0,63540.0,63068.0,62982.0,599.1,84.8,137.1,1614.4,40025.6,1.0074839855394178,0,1
2023-12-12 17:09:45,1702388382718,0,NOBITEX-RAMZINEX,ETCUSDT,22,20.52,20.46,20.32,20.38,4.11,137.07,0.302,28.218,0.04228000000000017,1.0068897637795275,0,1
2023-12-12 17:09:45,1702388382467,0,NOBITEX-RAMZINEX,LDOIRT,337,1169000.0,1168980.0,1167600.0,1160709.0,360.1556,161.5169,172.898,42.874,222893.322,1.0011819116135663,0,1
2023-12-12 17:09:45,1702388382592,0,NOBITEX-RAMZINEX,TIRT,350,12800.0,12770.0,12718.0,12572.0,50.0,56.0,2950.0,2800.0,2912.0,1.0040886931907533,0,1
2023-12-12 17:09:45,1702388382620,0,NOBITEX-RAMZINEX,RNDRIRT,355,2109990.0,2100000.0,2075000.0,2091300.0,2.5,4.742,7.39,71.16,118550.0,1.0120481927710843,0,1
2023-12-12 17:09:45,1702388382588,0,NOBITEX-RAMZINEX,MAGICIRT,371,483990.0,479200.0,477862.0,475022.0,233.791,3161.222,1.0,380.6,1338.0,1.0027999715399007,0,1
2023-12-12 17:09:45,1702388382646,0,NOBITEX-RAMZINEX,SNTIRT,384,21470.0,21280.0,21000.0,20508.0,936.0,469.9,293.0,8122.0,82040.0,1.0133333333333334,0,1
2023-12-12 17:09:45,1702388382664,0,NOBITEX-RAMZINEX,SKLIRT,391,21700.0,21600.0,21574.0,21389.0,1434.0,70142.6,8388.0,7734.0,218088.0,1.0012051543524614,0,1
2023-12-12 17:09:45,1702388382669,0,NOBITEX-RAMZINEX,ONEIRT,152,7970.0,7960.0,7938.0,7873.0,7992.4,609952.1,11609.19,9833.99,255402.18000000002,1.002771478961955,0,1
2023-12-12 17:09:45,1702388382775,0,NOBITEX-RAMZINEX,SOLUSDT,218,71.492,71.28,71.2,70.81,2.626,1.002,5.7721,36.2512,0.08015999999999829,1.001123595505618,0,1
2023-12-12 17:09:45,1702388382448,0,NOBITEX-RAMZINEX,FTMIRT,237,205450.0,205030.0,203010.0,205382.0,357.0,2238.0,104.624,95.298,211340.47999999998,1.0099502487562189,0,1
2023-12-12 17:09:45,1702388382776,0,NOBITEX-RAMZINEX,FTMUSDT,238,0.4055,0.405,0.4016,0.4039,425.0,331.0,1961.356,2578.125,1.1254000000000046,1.0084661354581674,0,1
2023-12-12 17:09:45,1702388382820,0,NOBITEX-RAMZINEX,DAIUSDT,240,1.0015,1.0,1.05,1.03,788.42,15267.82,18.9,0.01,0.0002849999999999997,1.0284573140289566,0,1
2023-12-12 17:09:45,1702388382664,0,NOBITEX-RAMZINEX,SLPIRT,246,1564.0,1563.0,1557.0,1565.0,8799.0,746645.0,5542.89,11598.93,33257.340000000004,1.0038535645472062,0,1
2023-12-12 17:09:45,1702388382536,0,NOBITEX-RAMZINEX,ENJIRT,247,167480.0,166480.0,166197.0,167012.0,59.0,9099.0,126.739,619.791,35867.137,1.001702798486134,0,1
2023-12-12 17:09:45,1702388382574,0,NOBITEX-RAMZINEX,1M_BTTIRT,39,693000.0,690000.0,680.0,683.0,408.79,152.03,358100.2,3688.0,1520300.0,1.0147058823529411,0,1000
2023-12-12 17:09:45,1702388382476,0,NOBITEX-RAMZINEX,EGALAIRT,249,15960.0,15900.0,15800.0,15866.0,16944.0,8006.0,6061.837,18187.121,606183.7000000001,1.0063291139240507,0,1
2023-12-12 17:09:45,1702388382669,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,746990.0,745520.0,738.0,737.0,47.393,2.409,71.7,128388.8,539.184,1.010189701897019,0,1000
2023-12-12 17:09:45,1702388382654,0,NOBITEX-RAMZINEX,100K_FLOKIIRT,273,1936992.0,1933001.0,1922.0,1923.0,23.357,0.74,5439.4,208008.3,8140.74,1.0057237252861602,0,1000
2023-12-12 17:09:48,1702388387139,0,NOBITEX-RAMZINEX,USDTIRT,11,507770.0,507620.0,506999.0,512068.0,401.35,2480.17,209.7,12.7,130223.7,1.0012248544868925,0,1
2023-12-12 17:09:48,1702388387123,0,NOBITEX-RAMZINEX,DOGEIRT,10,49050.0,49000.0,47900.0,49359.0,201.0,95345.0,415.0,1000.0,456500.0,1.022964509394572,0,1
2023-12-12 17:09:48,1702388387224,0,NOBITEX-RAMZINEX,ADAIRT,33,304980.0,304190.0,303783.0,304104.0,23000.0,1047.3,2043.4518,798.0686,426251.1,1.0013397721399815,0,1
2023-12-12 17:09:48,1702388387224,0,NOBITEX-RAMZINEX,COMPIRT,136,26460000.0,26140220.0,26010184.0,26177068.0,0.02,57.9,1.327229,10.003124,172587.550244,1.0049994263785293,0,1
2023-12-12 17:09:48,1702388387107,0,NOBITEX-RAMZINEX,ATOMIRT,42,5998830.0,5980750.0,5987934.0,6008575.0,64.46,1160.0,9.7662,47.2374,460328.463,1.0016244834409376,0,1
2023-12-12 17:09:48,1702388387186,0,NOBITEX-RAMZINEX,CHZIRT,40,42700.0,42500.0,42451.0,42470.0,250.0,77300.0,101.43701,942.391,4970.41349,1.00115427198417,0,1
2023-12-12 17:09:48,1702388387141,0,NOBITEX-RAMZINEX,UNIIRT,34,3211270.0,3200000.0,3197620.0,3202906.0,9.467,0.486,5.2376,81.6436,1156.68,1.0007443035757846,0,1
2023-12-12 17:09:48,1702388387103,0,NOBITEX-RAMZINEX,TRXIRT,25,53240.0,53200.0,53300.0,53300.0,526.8,186.9,5863.833988,47.4984,2849.904,1.0011269722013523,0,1
