Timestamp,NOBITEX Last Update Time ,RAMZINEX Last Update Time,Exchange,Symbol (NOBITEX),Pair ID (RAMZINEX),Lowest Ask Price (NOBITEX),Highest Bid Price (NOBITEX),Lowest Ask Price (RAMZINEX),Highest Bid Price (RAMZINEX),Lowest Ask Volume(NOBITEX),Highest Bid Volume (NOBITEX),Lowest Ask Volume (RAMZINEX),Highest Bid Volume (RAMZINEX),Benefit,Percent,Action,Nobitex To Ramzinex Unit Ratio,Buy Price,Sell Price,Buy Side,Sell Side,Our trading volume
2023-12-18 16:12:40,1702903358094,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:43,1702903361992,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550060.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16582.795352,1.0039606299212598,1,1,2540000.0,2550060.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:43,1702903362017,0,NOBITEX-RAMZINEX,CHZIRT,40,39550.0,39300.0,39299.0,39073.0,77.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:43,1702903361955,0,NOBITEX-RAMZINEX,LTCIRT,5,34869050.0,34743260.0,34693564.0,34693564.0,0.68407,0.23901,2.977,6.491,11877.84096,1.0014324270634174,1,1,34693564.0,34743260.0,ramzinex,nobitex,0.23901
2023-12-18 16:12:43,1702903362084,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:43,1702903361496,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:43,1702903362057,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,867.71,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:43,1702903362007,0,NOBITEX-RAMZINEX,SNXIRT,374,1798000.0,1788010.0,2150000.0,2030405.0,48.2,55.9,0.05,0.95,220784.75,1.1292575083426029,0,1,1798000.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:43,1702903362142,0,NOBITEX-RAMZINEX,SKLIRT,391,20660.0,20330.0,20157.0,19879.0,343000.0,2459.4,7015.0,9552.0,425476.2,1.0085826263828943,0,1,20157.0,20330.0,ramzinex,nobitex,2459.4
2023-12-18 16:12:43,1702903361984,0,NOBITEX-RAMZINEX,MANAIRT,146,233110.0,230010.0,229126.0,228546.0,6628.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:43,1702903362010,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1438345.0,1422962.0,4769.196,18.372,5.715,12.035,9458.324999999999,1.001150627978684,1,1,1438345.0,1440000.0,ramzinex,nobitex,5.715
2023-12-18 16:12:43,1702903361929,0,NOBITEX-RAMZINEX,SHIBIRT,61,5021.0,5020.0,500.0,497.0,180197.0,813.0,46464.63,531274.86,16260.0,1.004,0,10,5000.0,5020.0,ramzinex,nobitex,813.0
2023-12-18 16:12:43,1702903362137,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:46,1702903363941,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.001423,0.005697,0.01444,0.03748,1918.855734,1.0000648297115073,1,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.001423
2023-12-18 16:12:46,1702903363987,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550060.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16582.795352,1.0039606299212598,0,1,2540000.0,2550060.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:46,1702903364033,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:46,1702903364094,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:46,1702903363493,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:46,1702903364070,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,254999.0,210652.0,86.25,9.0,7.0,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:46,1702903364021,0,NOBITEX-RAMZINEX,SNXIRT,374,1798000.0,1788010.0,2150000.0,2030405.0,48.2,55.9,0.05,0.95,220784.75,1.1292575083426029,0,1,1798000.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:46,1702903363482,0,NOBITEX-RAMZINEX,SKLIRT,391,20660.0,20330.0,20157.0,19879.0,343000.0,2459.4,7015.0,9552.0,425476.2,1.0085826263828943,0,1,20157.0,20330.0,ramzinex,nobitex,2459.4
2023-12-18 16:12:46,1702903363999,0,NOBITEX-RAMZINEX,MANAIRT,146,233110.0,230010.0,229126.0,228546.0,6628.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:46,1702903364001,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1438345.0,1422962.0,6.906,18.372,5.715,12.035,9458.324999999999,1.001150627978684,0,1,1438345.0,1440000.0,ramzinex,nobitex,5.715
2023-12-18 16:12:46,1702903363943,0,NOBITEX-RAMZINEX,SHIBIRT,61,5021.0,5020.0,500.0,497.0,180197.0,813.0,46464.63,531274.86,16260.0,1.004,0,10,5000.0,5020.0,ramzinex,nobitex,813.0
2023-12-18 16:12:46,1702903363486,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:48,1702903367901,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.001423,0.005697,0.01444,0.03748,1918.855734,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.001423
2023-12-18 16:12:48,1702903367949,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550060.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16582.795352,1.0039606299212598,0,1,2540000.0,2550060.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:48,1702903367988,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:48,1702903368053,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:48,1702903367456,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:48,1702903368027,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,254999.0,210652.0,86.25,9.0,7.0,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:48,1702903367982,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:48,1702903367444,0,NOBITEX-RAMZINEX,SKLIRT,391,20470.0,20320.0,20157.0,19879.0,75471.7,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:12:48,1702903367958,0,NOBITEX-RAMZINEX,MANAIRT,146,237600.0,230010.0,229126.0,228546.0,4.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:48,1702903367962,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:12:48,1702903367904,0,NOBITEX-RAMZINEX,SHIBIRT,61,5021.0,5020.0,500.0,498.0,178843.0,813.0,46464.63,38598.9,16260.0,1.004,0,10,5000.0,5020.0,ramzinex,nobitex,813.0
2023-12-18 16:12:48,1702903367448,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:51,1702903370591,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.001423,0.005697,0.01444,0.03748,1918.855734,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.001423
2023-12-18 16:12:51,1702903370649,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550060.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16582.795352,1.0039606299212598,0,1,2540000.0,2550060.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:51,1702903370683,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:51,1702903370749,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:51,1702903370805,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:51,1702903370722,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,867.71,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:51,1702903370683,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:51,1702903370794,0,NOBITEX-RAMZINEX,SKLIRT,391,20470.0,20320.0,20157.0,19879.0,75471.7,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:12:51,1702903370649,0,NOBITEX-RAMZINEX,MANAIRT,146,237590.0,230010.0,229126.0,228546.0,8620.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:51,1702903370808,0,NOBITEX-RAMZINEX,ONEIRT,152,7100.0,7090.0,7080.0,7015.0,43861.0,95279.1,5177.3,12988.5,51773.0,1.0014124293785311,0,1,7080.0,7090.0,ramzinex,nobitex,5177.3
2023-12-18 16:12:51,1702903370662,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:12:51,1702903370596,0,NOBITEX-RAMZINEX,SHIBIRT,61,5021.0,5020.0,500.0,497.0,178843.0,813.0,46464.63,531274.86,16260.0,1.004,0,10,5000.0,5020.0,ramzinex,nobitex,813.0
2023-12-18 16:12:51,1702903370801,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:53,1702903371943,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.001423,0.005697,0.01444,0.03748,1918.855734,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.001423
2023-12-18 16:12:53,1702903371995,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550070.0,2540000.0,2450000.0,214.241,6.421,1.6483892,29.17298,16599.279244,1.003964566929134,0,1,2540000.0,2550070.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:53,1702903372031,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:53,1702903371426,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:53,1702903371483,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:53,1702903371402,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,867.71,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:53,1702903372021,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:53,1702903371472,0,NOBITEX-RAMZINEX,SKLIRT,391,20470.0,20320.0,20157.0,19879.0,75471.7,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:12:53,1702903372001,0,NOBITEX-RAMZINEX,MANAIRT,146,237590.0,230010.0,229126.0,228546.0,8620.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:53,1702903371478,0,NOBITEX-RAMZINEX,ONEIRT,152,7100.0,7090.0,7080.0,7015.0,43861.0,95279.1,5177.3,12988.5,51773.0,1.0014124293785311,0,1,7080.0,7090.0,ramzinex,nobitex,5177.3
2023-12-18 16:12:53,1702903372010,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:12:53,1702903371947,0,NOBITEX-RAMZINEX,SHIBIRT,61,5021.0,5020.0,500.0,497.0,178843.0,813.0,46464.63,531274.86,16260.0,1.004,0,10,5000.0,5020.0,ramzinex,nobitex,813.0
2023-12-18 16:12:53,1702903371479,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:56,1702903374063,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.000991,0.005697,0.01444,0.03748,1336.321878,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.000991
2023-12-18 16:12:56,1702903373434,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550070.0,2540000.0,2450000.0,214.241,6.421,1.6483892,29.17298,16599.279244,1.003964566929134,0,1,2540000.0,2550070.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:56,1702903373470,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:56,1702903373543,0,NOBITEX-RAMZINEX,BTCUSDT,12,40999.94,40918.11,41095.05,41095.05,0.034972,0.002696,0.01915,0.00082,0.07799020000000048,1.002319759492331,1,1,40999.94,41095.05,nobitex,ramzinex,0.00082
2023-12-18 16:12:56,1702903373537,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:56,1702903373596,0,NOBITEX-RAMZINEX,GALIRT,320,794770.0,770000.0,768228.0,744540.0,0.729,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:56,1702903373511,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,867.71,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:56,1702903373476,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:56,1702903373584,0,NOBITEX-RAMZINEX,SKLIRT,391,20470.0,20320.0,20157.0,19879.0,75471.7,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:12:56,1702903373441,0,NOBITEX-RAMZINEX,MANAIRT,146,237590.0,230010.0,229126.0,228546.0,8620.0,43.0,40.5293,569.53,35827.9012,1.0038581391897907,0,1,229126.0,230010.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:56,1702903373588,0,NOBITEX-RAMZINEX,ONEIRT,152,7100.0,7090.0,7080.0,7015.0,43861.0,0.1,5177.3,12988.5,1.0,1.0014124293785311,0,1,7080.0,7090.0,ramzinex,nobitex,0.1
2023-12-18 16:12:56,1702903373448,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:12:56,1702903374066,0,NOBITEX-RAMZINEX,SHIBIRT,61,5020.0,5010.0,497.0,497.0,3653.0,6773.0,22477.5,531274.86,89910.0,1.0080482897384306,1,10,4970.0,5010.0,ramzinex,nobitex,2247.75
2023-12-18 16:12:56,1702903373595,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:12:59,1702903378919,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973686.0,20801348468.0,0.000991,0.005217,0.01444,0.03748,1336.321878,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.000991
2023-12-18 16:12:59,1702903378968,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550080.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16615.763136,1.0039685039370079,0,1,2540000.0,2550080.0,ramzinex,nobitex,1.6483892
2023-12-18 16:12:59,1702903379011,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:12:59,1702903379080,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:12:59,1702903378434,0,NOBITEX-RAMZINEX,GALIRT,320,777760.0,770000.0,768228.0,744540.0,1982.816,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:12:59,1702903379055,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,871.7,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:12:59,1702903379001,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:12:59,1702903378424,0,NOBITEX-RAMZINEX,SKLIRT,391,20680.0,20320.0,20157.0,19879.0,900.0,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:12:59,1702903378977,0,NOBITEX-RAMZINEX,MANAIRT,146,237590.0,230020.0,229126.0,228546.0,8620.0,43.0,40.5293,569.53,36233.1942,1.0039017832982726,0,1,229126.0,230020.0,ramzinex,nobitex,40.5293
2023-12-18 16:12:59,1702903378419,0,NOBITEX-RAMZINEX,ONEIRT,152,7100.0,7090.0,7080.0,7015.0,43861.0,0.1,5177.3,12988.5,1.0,1.0014124293785311,0,1,7080.0,7090.0,ramzinex,nobitex,0.1
2023-12-18 16:12:59,1702903378982,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:12:59,1702903378924,0,NOBITEX-RAMZINEX,SHIBIRT,61,5020.0,5010.0,500.0,497.0,3653.0,6773.0,46464.63,508797.36,46464.63,1.002,0,10,5000.0,5010.0,ramzinex,nobitex,4646.463
2023-12-18 16:12:59,1702903378438,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:13:02,1702903379586,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973685.0,20801348468.0,0.000991,0.005217,0.01913,0.03748,1336.321878,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.000991
2023-12-18 16:13:02,1702903379639,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550080.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16615.763136,1.0039685039370079,0,1,2540000.0,2550080.0,ramzinex,nobitex,1.6483892
2023-12-18 16:13:02,1702903379669,0,NOBITEX-RAMZINEX,CHZIRT,40,39540.0,39300.0,39299.0,39073.0,134000.0,1.0,145.985,991.018,1.0,1.0000254459401003,0,1,39299.0,39300.0,ramzinex,nobitex,1.0
2023-12-18 16:13:02,1702903379741,0,NOBITEX-RAMZINEX,CELRIRT,269,9070.0,9060.0,8953.0,8925.0,356.4,107477.1,452.0101,120.0,48365.080700000006,1.0119513012398078,0,1,8953.0,9060.0,ramzinex,nobitex,452.0101
2023-12-18 16:13:02,1702903379794,0,NOBITEX-RAMZINEX,GALIRT,320,777760.0,770000.0,768228.0,744540.0,1982.816,252.275,192.62,158.69999,341322.64,1.0023066068927453,0,1,768228.0,770000.0,ramzinex,nobitex,192.62
2023-12-18 16:13:02,1702903379718,0,NOBITEX-RAMZINEX,BLURIRT,352,209990.0,209770.0,255000.0,210652.0,86.25,9.0,871.7,50.6599,33536.8538,1.0031525310729081,0,1,209990.0,210652.0,nobitex,ramzinex,50.6599
2023-12-18 16:13:02,1702903379667,0,NOBITEX-RAMZINEX,SNXIRT,374,1797990.0,1788010.0,2150000.0,2030405.0,2620.0,55.9,0.05,0.95,220794.25,1.1292637890088377,0,1,1797990.0,2030405.0,nobitex,ramzinex,0.95
2023-12-18 16:13:02,1702903379783,0,NOBITEX-RAMZINEX,SKLIRT,391,20680.0,20320.0,20157.0,19879.0,900.0,16940.8,7015.0,9552.0,1143445.0,1.0080865208116288,0,1,20157.0,20320.0,ramzinex,nobitex,7015.0
2023-12-18 16:13:02,1702903379642,0,NOBITEX-RAMZINEX,MANAIRT,146,237590.0,230020.0,229126.0,228546.0,8620.0,43.0,40.5293,569.53,36233.1942,1.0039017832982726,0,1,229126.0,230020.0,ramzinex,nobitex,40.5293
2023-12-18 16:13:02,1702903379786,0,NOBITEX-RAMZINEX,ONEIRT,152,7100.0,7090.0,7080.0,7015.0,43861.0,0.1,5177.3,12988.5,1.0,1.0014124293785311,0,1,7080.0,7090.0,ramzinex,nobitex,0.1
2023-12-18 16:13:02,1702903379655,0,NOBITEX-RAMZINEX,DYDXIRT,251,1442000.0,1440000.0,1437422.0,1422962.0,6.906,18.372,124.183,12.035,47363.016,1.0017934886206,0,1,1437422.0,1440000.0,ramzinex,nobitex,18.372
2023-12-18 16:13:02,1702903379588,0,NOBITEX-RAMZINEX,SHIBIRT,61,5020.0,5010.0,500.0,497.0,3653.0,6773.0,46464.63,508797.36,46464.63,1.002,0,10,5000.0,5010.0,ramzinex,nobitex,4646.463
2023-12-18 16:13:02,1702903379792,0,NOBITEX-RAMZINEX,1B_BABYDOGEIRT,256,722000.0,718600.0,750.0,731.0,229.585,9.68,57171.5,87166.6,784499.4,1.0124653739612188,0,1000,722000.0,731000.0,nobitex,ramzinex,87.1666
2023-12-18 16:13:04,1702903381601,0,NOBITEX-RAMZINEX,BTCIRT,2,20800000010.0,20800000000.0,20899973685.0,20801348468.0,0.000991,0.005217,0.01913,0.03748,1336.321878,1.0000648297115073,0,1,20800000010.0,20801348468.0,nobitex,ramzinex,0.000991
2023-12-18 16:13:04,1702903381648,0,NOBITEX-RAMZINEX,FILIRT,51,2575360.0,2550080.0,2540000.0,2450000.0,214.241,19.607,1.6483892,29.17298,16615.763136,1.0039685039370079,0,1,2540000.0,2550080.0,ramzinex,nobitex,1.6483892
